r_id,r_name,DT_PEA,DT_BCHA
R_r_0623,IPS phospholipase C,0,0
R_r_0624,IPS phospholipase C,0,0
R_r_0625,IPS phospholipase C,0,0
R_r_0626,IPS phospholipase C,0,0
R_r_0627,IPS phospholipase C,0,0
R_r_0628,IPS phospholipase C,0,0
R_r_0629,IPS phospholipase C,0,0
R_r_0630,IPS phospholipase C,0,0
R_r_0631,IPS phospholipase C,0,0
R_r_0632,IPS phospholipase C,0,0
R_r_0633,IPS phospholipase C,0,0
R_r_0634,IPS phospholipase C,0,0
R_r_0635,IPS phospholipase C,0,0
R_r_0636,IPS phospholipase C,0,0
R_r_0637,IPS phospholipase C,0,0
R_r_0638,IPS phospholipase C,0,0
R_r_0639,IPS phospholipase C,0,0
R_r_0640,IPS phospholipase C,0,0
R_r_0641,IPS phospholipase C,0,0
R_r_0642,IPS phospholipase C,0,0
R_r_0643,IPS phospholipase C,0,0
R_r_0644,IPS phospholipase C,0,0
R_r_0645,IPS phospholipase C,0,0
R_r_0646,IPS phospholipase C,0,0
R_r_0647,IPS phospholipase C,0,0
R_r_0648,IPS phospholipase C,0,0
R_r_0649,IPS phospholipase C,0,0
R_r_0650,IPS phospholipase C,0,0
R_r_0651,IPS phospholipase C,0,0
R_r_0652,IPS phospholipase C,0,0
R_r_0653,IPS phospholipase C,0,0
R_r_0654,IPS phospholipase C,0,0
R_r_0655,IPS phospholipase C,0,0
R_r_0656,isoamyl acetate-hydrolyzing esterase,0,0
R_r_0657,isobutyl acetate-hydrolyzing esterase,0,0
R_r_0658,isocitrate dehydrogenase (NAD+),0,0
R_r_0659,isocitrate dehydrogenase (NADP),0,0
R_r_0661,"isocitrate dehydrogenase (NADP+), peroxisomal",0,0
R_r_0662,isocitrate lyase,0,0
R_r_0663,isoleucine transaminase,0,0
R_r_0664,isoleucine transaminase,0,0
R_r_0665,isoleucyl-tRNA synthetase,0,0
R_r_0666,isoleucyl-tRNA synthetase,0,0
R_r_0667,isopentenyl-diphosphate D-isomerase,0,0
R_r_0668,itaconate-CoA ligase (ADP-forming),0,0
R_r_0669,ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate),0,0
R_r_0670,kynureninase,0,0
R_r_0671,kynurenine 3-monooxygenase,0,0
R_r_0672,L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase,0,0
R_r_0673,L-4-hydroxyglutamate semialdehyde dehydrogenase,0,0
R_r_0674,L-alanine transaminase,0,0
R_r_0675,L-allo-threonine aldolase,0,0
R_r_0676,L-allo-threonine dehydrogenase,0,0
R_r_0678,L-aminoadipate-semialdehyde dehydrogenase (NADPH),0,0
R_r_0679,L-asparaginase,0,0
R_r_0680,L-asparaginase,0,0
R_r_0681,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,0,0
R_r_0682,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,0,0
R_r_0683,L-erythro-4-hydroxyglutamate:2-oxoglutarate aminotransferase,0,0
R_r_0687,L-hydroxyproline reductase (NADP),0,0
R_r_0688,L-lactaldehyde:NADP+ 1-oxidoreductase,0,0
R_r_0689,L-serine deaminase,0,0
R_r_0690,L-serine dehydrogenase,0,0
R_r_0691,L-sorbitol dehydrogenase (L-sorbose-producing),0,0
R_r_0692,L-threonine deaminase,0,0
R_r_0693,L-threonine deaminase,0,0
R_r_0694,"L-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)",0,0
R_r_0695,L-tyrosine N-formyltransferase,0,0
R_r_0696,lactaldehyde dehydrogenase,0,0
R_r_0697,lactoylglutathione lyase,0,0
R_r_0698,lanosterol synthase,0,0
R_r_0699,leucine transaminase,0,0
R_r_0700,leucine transaminase,0,0
R_r_0701,leucyl-tRNA synthetase,0,0
R_r_0702,leucyl-tRNA synthetase,0,0
R_r_0703,leukotriene A4 hydrolase,0,0
R_r_0704,leukotriene A4 hydrolase,0,0
R_r_0705,leukotriene A4 hydrolase,0,0
R_r_0706,leukotriene A4 hydrolase,0,0
R_r_0707,leukotriene A4 hydrolase,0,0
R_r_0708,leukotriene A4 hydrolase,0,0
R_r_0711,lysyl-tRNA synthetase,0,0
R_r_0712,lysyl-tRNA synthetase,0,0
R_r_0713,malate dehydrogenase,0,0
R_r_0714,"malate dehydrogenase, cytoplasmic",0,0
R_r_0715,"malate dehydrogenase, peroxisomal",0,0
R_r_0716,malate synthase,0,0
R_r_0717,malate synthase,0,0
R_r_0718,malic enzyme (NAD),0,0
R_r_0719,malic enzyme (NADP),0,0
R_r_0721,malonyl-CoA-ACP transacylase,0,0
R_r_0722,mannose-1-phosphate guanylyltransferase,0,0
R_r_0723,mannose-6-phosphate isomerase,0,0
R_r_0724,methenyltetrahydrifikate cyclohydrolase,0,0
R_r_0725,methenyltetrahydrofolate cyclohydrolase,0,0
R_r_0726,methionine adenosyltransferase,0,0
R_r_0727,methionine synthase,0,0
R_r_0728,methionyl-tRNA formyltransferase,0,0
R_r_0729,methionyl-tRNA synthetase,0,0
R_r_0730,methionyl-tRNA synthetase,0,0
R_r_0731,methylenetetrahydrofolate dehydrogenase (NAD),0,0
R_r_0732,methylenetetrahydrofolate dehydrogenase (NADP),0,0
R_r_0733,methylenetetrahydrofolate dehydrogenase (NADP),0,0
R_r_0734,methylisocitrate lyase,0,0
R_r_0735,mevalonate kinase (atp),0,0
R_r_0736,mevalonate kinase (ctp),0,0
R_r_0737,mevalonate kinase (gtp),0,0
R_r_0738,mevalonate kinase (UTP),0,0
R_r_0739,mevalonate pyrophoshate decarboxylase,0,0
R_r_0747,MIPC synthase,0,0
R_r_0748,MIPC synthase,0,0
R_r_0749,MIPC synthase,0,0
R_r_0750,MIPC synthase,0,0
R_r_0751,MIPC synthase,0,0
R_r_0752,MIPC synthase,0,0
R_r_0753,MIPC synthase,0,0
R_r_0754,MIPC synthase,0,0
R_r_0755,MIPC synthase,0,0
R_r_0756,MIPC synthase,0,0
R_r_0757,myo-inositol 1-phosphatase,0,0
R_r_0758,myo-inositol-1-phosphate synthase,0,0
R_r_0759,N-acetyl-g-glutamyl-phosphate reductase,0,0
R_r_0760,N-acetylglucosamine-6-phosphate synthase,0,0
R_r_0761,N-acteylglutamate synthase,0,0
R_r_0762,N-formyl-L-kynurenine amidohydrolase,0,0
R_r_0763,N-formyltyrosine oxidase,0,0
R_r_0764,NAD diphosphatase,0,0
R_r_0765,NAD kinase,0,0
R_r_0766,NAD kinase,0,0
R_r_0767,NAD nucleosidase nuclear,0,0
R_r_0768,NAD synthase,0,0
R_r_0769,NAD synthase,0,0
R_r_0770,"NADH dehydrogenase, cytosolic/mitochondrial",0,0
R_r_0771,NADH kinase,0,0
R_r_0772,NADH kinase mitochondrial,0,0
R_r_0773,NADH:ubiquinone oxidoreductase,0,0
R_r_0774,NAPRtase,0,0
R_r_0775,NAPRtase,0,0
R_r_0781,nicotinamidase,0,0
R_r_0782,nicotinamide N-methyltransferase,0,0
R_r_0783,nicotinamide-nucleotide adenylyltransferase,0,0
R_r_0784,nicotinamide-nucleotide adenylyltransferase,0,0
R_r_0785,nicotinate-nucleotide adenylyltransferase,0,0
R_r_0786,nicotinate-nucleotide diphosphorylase (carboxylating),0,0
R_r_0787,nicotinate-nucleotide diphosphorylase (carboxylating),0,0
R_r_0788,nucleoside diphosphatase,0,0
R_r_0789,nucleoside diphosphatase,0,0
R_r_0790,nucleoside diphosphatase,0,0
R_r_0791,nucleoside diphosphatase,0,0
R_r_0792,nucleoside diphosphatase,0,0
R_r_0793,nucleoside diphosphatase,0,0
R_r_0795,nucleoside diphosphate kinase,0,0
R_r_0796,nucleoside diphosphate kinase,0,0
R_r_0797,nucleoside diphosphate kinase,0,0
R_r_0798,nucleoside diphosphate kinase,0,0
R_r_0799,nucleoside diphosphate kinase,0,0
R_r_0800,nucleoside diphosphate kinase,0,0
R_r_0801,nucleoside diphosphate kinase,0,0
R_r_0802,nucleoside diphosphate kinase,0,0
R_r_0803,nucleoside diphosphate kinase,0,0
R_r_0804,nucleoside triphosphatase,0,0
R_r_0805,nucleoside triphosphatase,0,0
R_r_0806,nucleoside triphosphatase,0,0
R_r_0807,nucleoside triphosphatase,0,0
R_r_0810,"nucleoside-diphosphatase (GDP), Golgi",0,0
R_r_0811,nucleoside-diphosphate kinase (ATP:UDP),0,0
R_r_0812,O-acetylhomoserine (thiol)-lyase,0,0
R_r_0813,O-acetylhomoserine (thiol)-lyase,0,0
R_r_0815,O-succinylhomoserine lyase (L-cysteine),0,0
R_r_0816,ornithine carbamoyltransferase,0,0
R_r_0817,ornithine decarboxylase,0,0
R_r_0818,ornithine transacetylase,0,0
R_r_0819,ornithine transaminase,0,0
R_r_0820,orotate phosphoribosyltransferase,0,0
R_r_0821,orotidine-5'-phosphate decarboxylase,0,0
R_r_0831,oxoglutarate dehydrogenase (dihydrolipoamide S-succinyltransferase),0,0
R_r_0832,oxoglutarate dehydrogenase (lipoamide),0,0
R_r_0841,pantetheine-phosphate adenylyltransferase,0,0
R_r_0842,pantothenate kinase,0,0
R_r_0843,pantothenate synthase,0,0
R_r_0844,peroxisomal acyl-CoA thioesterase,0,0
R_r_0845,peroxisomal acyl-CoA thioesterase,0,0
R_r_0847,peroxisomal acyl-CoA thioesterase,0,0
R_r_0848,peroxisomal acyl-CoA thioesterase,0,0
R_r_0849,peroxisomal acyl-CoA thioesterase,0,0
R_r_0850,peroxisomal acyl-CoA thioesterase,0,0
R_r_0851,phenylalanine transaminase,0,0
R_r_0852,phenylalanyl-tRNA synthetase,0,0
R_r_0853,phenylalanyl-tRNA synthetase,0,0
R_r_0854,phenylpyruvate decarboxylase,0,0
R_r_0855,phopshoribosylaminoimidazole synthetase,0,0
R_r_0882,phosphoacetylglucosamine mutase,0,0
R_r_0883,phosphoadenylyl-sulfate reductase (thioredoxin),0,0
R_r_0884,phosphoenolpyruvate carboxykinase,0,0
R_r_0885,phosphoethanolamine cytidyltransferase,0,0
R_r_0886,phosphofructokinase,0,0
R_r_0887,phosphofructokinase (s7p),0,0
R_r_0888,phosphoglucomutase,0,0
R_r_0889,phosphogluconate dehydrogenase,0,0
R_r_0890,phosphoglucosamine mutase,0,0
R_r_0891,phosphoglycerate dehydrogenase,0,0
R_r_0892,phosphoglycerate kinase,0,0
R_r_0893,phosphoglycerate mutase,0,0
R_r_0902,phosphomannomutase,0,0
R_r_0903,phosphomethylpyrimidine kinase,0,0
R_r_0904,phosphomevalonate kinase,0,0
R_r_0905,phosphopantothenate-cysteine ligase,0,0
R_r_0906,phosphopantothenoylcysteine decarboxylase,0,0
R_r_0907,phosphopentomutase,0,0
R_r_0908,phosphoribosyl amino imidazolesuccinocarbozamide synthetase,0,0
R_r_0909,phosphoribosyl-AMP cyclohydrolase,0,0
R_r_0910,phosphoribosyl-ATP pyrophosphatase,0,0
R_r_0911,phosphoribosylaminoimidazole-carboxylase,0,0
R_r_0912,phosphoribosylaminoimidazolecarboxamide formyltransferase,0,0
R_r_0913,phosphoribosylanthranilate isomerase,0,0
R_r_0914,phosphoribosylglycinamidine synthetase,0,0
R_r_0915,phosphoribosylpyrophosphate amidotransferase,0,0
R_r_0916,phosphoribosylpyrophosphate synthetase,0,0
R_r_0917,phosphoserine phosphatase (L-serine),0,0
R_r_0918,phosphoserine transaminase,0,0
R_r_0919,phytoceramidase,0,0
R_r_0920,phytoceramidase,0,0
R_r_0921,Phytosphingosine phosphate lyase,0,0
R_r_0922,phytosphingosine synthesis,0,0
R_r_0929,polyamine oxidase,0,0
R_r_0935,porphobilinogen synthase,0,0
R_r_0936,poylamine oxidase,0,0
R_r_0937,poylamine oxidase,0,0
R_r_0938,prephenate dehydratase,0,0
R_r_0939,prephenate dehydrogenase (NADP),0,0
R_r_0940,proline oxidase (NAD),0,0
R_r_0941,prolyl-tRNA synthetase,0,0
R_r_0942,protoporphyrinogen oxidase,0,0
R_r_0943,purine-nucleoside phosphorylase,0,0
R_r_0949,guanosine phosphorylase,0,0
R_r_0950,guanosine phosphorylase,0,0
R_r_0951,inosine phosphorylase,0,0
R_r_0953,pyridoxal oxidase,0,0
R_r_0954,pyridoxamine 5'-phosphate oxidase,0,0
R_r_0955,pyridoxine 5'-phosphate oxidase,0,0
R_r_0956,pyridoxine oxidase,0,0
R_r_0957,pyrroline-5-carboxylate reductase,0,0
R_r_0958,pyruvate carboxylase,0,0
R_r_0959,pyruvate decarboxylase,0,0
R_r_0960,pyruvate decarboxylase (acetoin-forming),0,0
R_r_0961,pyruvate dehydrogenase,0,0
R_r_0962,pyruvate kinase,0,0
R_r_0963,quinone oxidoreductase,0,0
R_r_0964,reduced glutathione via ABC system,0,0
R_r_0965,riboflavin kinase,0,0
R_r_0966,riboflavin kinase,0,0
R_r_0967,riboflavin synthase,0,0
R_r_0968,riboflavin synthase,0,0
R_r_0969,ribokinase,0,0
R_r_0970,ribonucleoside-triphosphate reductase (ATP),0,0
R_r_0971,ribonucleoside-triphosphate reductase (CTP),0,0
R_r_0972,ribonucleoside-triphosphate reductase (GTP),0,0
R_r_0973,ribonucleoside-triphosphate reductase (UTP),0,0
R_r_0974,ribonucleotide reductase,0,0
R_r_0975,ribonucleotide reductase,0,0
R_r_0976,ribonucleotide reductase,0,0
R_r_0977,ribonucleotide reductase,0,0
R_r_0978,ribonucleotide reductase,0,0
R_r_0979,ribonucleotide reductase,0,0
R_r_0982,ribose-5-phosphate isomerase,0,0
R_r_0983,ribosylnicotinamide kinase,0,0
R_r_0984,ribulose 5-phosphate 3-epimerase,0,0
R_r_0985,"S-adenosyl-L-methionine:3-hexaprenyl-4,5-dihydroxylate O-methyltransferase",0,0
R_r_0986,S-adenosyl-methionine delta-24-sterol-c-methyltransferase,0,0
R_r_0987,S-formylglutathione hydralase,0,0
R_r_0988,"saccharopine dehydrogenase (NAD, L-lysine forming)",0,0
R_r_0989,"saccharopine dehydrogenase (NADP, L-glutamate forming)",0,0
R_r_0990,"sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",0,0
R_r_0992,serine O-acetyltransferase,0,0
R_r_0993,serine palmitotransferase,0,0
R_r_0995,seryl-tRNA synthetase,0,0
R_r_0996,shikimate dehydrogenase,0,0
R_r_0997,shikimate kinase,0,0
R_r_0998,sirohydrochlorin dehydrogenase,0,0
R_r_0999,sirohydrochlorin ferrochetalase,0,0
R_r_1000,fumarate reductase (FMN),0,0
R_r_1001,spermidine synthase,0,0
R_r_1002,spermine synthase,0,0
R_r_1003,sphinganine phosphate lyase,0,0
R_r_1004,sphingoid base-phosphate phosphatase (phytosphingosine 1-phosphate),0,0
R_r_1005,sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase),0,0
R_r_1006,sphingolipid long chain base kinase (phytosphingosine),0,0
R_r_1007,sphingolipid long chain base kinase (sphinganine),0,0
R_r_1008,spontaneous cis-aconitate(3-) to trans-aconitate,0,0
R_r_1009,spontaneous cis-aconitate(3-) to trans-aconitate,0,0
R_r_1010,squalene epoxidase (NAD),0,0
R_r_1011,squalene epoxidase (NADP),0,0
R_r_1012,squalene synthase,0,0
R_r_1021,succinate dehydrogenase (ubiquinone-6),0,0
R_r_1022,succinate-CoA ligase (ADP-forming),0,0
R_r_1023,succinate-semialdehyde dehydrogenase (NADP),0,0
R_r_1024,sucrose hydrolyzing enzyme,0,0
R_r_1025,sulfate adenylyltransferase,0,0
R_r_1026,sulfate adenylyltransferase (ADP),0,0
R_r_1027,sulfite reductase (NADPH2),0,0
R_r_1028,taurcholate via ABC system,0,0
R_r_1029,taurine dioxygenase,0,0
R_r_1030,tetrahydrofolate aminomethyltransferase,0,0
R_r_1031,tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming),0,0
R_r_1032,thiamin diphosphatase,0,0
R_r_1033,thiamin phosphatase,0,0
R_r_1034,thiamine diphosphokinase,0,0
R_r_1035,thiamine-diphosphate kinase,0,0
R_r_1036,thiamine-phosphate diphosphorylase,0,0
R_r_1037,thioredoxin,0,0
R_r_1038,thioredoxin reductase (NADPH),0,0
R_r_1039,thioredoxin reductase (NADPH),0,0
R_r_1040,threonine aldolase,0,0
R_r_1041,threonine synthase,0,0
R_r_1042,threonyl-tRNA synthetase,0,0
R_r_1043,threonyl-tRNA synthetase,0,0
R_r_1045,thymidylate synthase,0,0
R_r_1046,trans-aconitate 3-methyltransferase,0,0
R_r_1047,trans-pentaprenyltranstransferase,0,0
R_r_1048,transaldolase,0,0
R_r_1049,transketolase 1,0,0
R_r_1050,transketolase 2,0,0
R_r_1051,trehalose-phosphatase,0,0
R_r_1054,triose-phosphate isomerase,0,0
R_r_1055,tryptophan synthase (indoleglycerol phosphate),0,0
R_r_1056,tryptophan transaminase,0,0
R_r_1057,tryptophanyl-tRNA synthetase,0,0
R_r_1058,tryptophanyl-tRNA synthetase,0,0
R_r_1063,tyrosine transaminase,0,0
R_r_1065,tyrosine transaminase,0,0
R_r_1066,tyrosyl-tRNA synthetase,0,0
R_r_1067,tyrosyl-tRNA synthetase,0,0
R_r_1068,UDP-glucose:ergosterol glucosyltransferase,0,0
R_r_1069,UDP-N-acetylglucosamine diphosphorylase,0,0
R_r_1070,UDPglucose 4-epimerase,0,0
R_r_1071,UDPglucose--hexose-1-phosphate uridylyltransferase,0,0
R_r_1072,UMP kinase,0,0
R_r_1073,UMP kinase,0,0
R_r_1074,uracil phosphoribosyltransferase,0,0
R_r_1075,urea carboxylase,0,0
R_r_1076,ureidoglycolate hydrolase,0,0
R_r_1077,uridine kinase (ATP:uridine),0,0
R_r_1078,uridine kinase (GTP:uridine),0,0
R_r_1079,uridylate kinase (dUMP),0,0
R_r_1080,uridylate kinase (dUMP),0,0
R_r_1081,uroporphyrinogen decarboxylase (uroporphyrinogen III),0,0
R_r_1082,uroporphyrinogen methyltransferase,0,0
R_r_1083,uroporphyrinogen-III synthase,0,0
R_r_1084,UTP-glucose-1-phosphate uridylyltransferase,0,0
R_r_1085,"V-ATPase, Golgi",0,0
R_r_1086,"V-ATPase, vacuole",0,0
R_r_1087,valine transaminase,0,0
R_r_1088,"valine transaminase, mitochondiral",0,0
R_r_1089,valyl-tRNA synthetase,0,0
R_r_1090,valyl-tRNA synthetase,0,0
R_r_1091,xanthine phosphoribosyltransferase,0,0
R_r_1092,xylitol dehydrogenase (D-xyulose-forming),0,0
R_r_1093,xylose reductase,0,0
R_r_1094,xylulokinase,0,0
R_r_1095,yUMP synthetase,0,0
R_r_1096,(R)-mevalonate transport,0,0
R_r_1097,"(R,R)-butanediol transport",0,0
R_r_1098,2-methylbutyl transport,0,0
R_r_1099,2-oxoadipate and 2-oxoglutarate transport,0,0
R_r_1100,"3-hexaprenyl-4,5-dihydroxybenzoate transport",0,0
R_r_1101,4-aminobutyrate transport,0,0
R_r_1102,5-aminolevulinate transport,0,0
R_r_1103,5-formyltetrahydrofolic acid transport,0,0
R_r_1104,8-Amino-7-oxononanoate transport,0,0
R_r_1106,acetate transport,0,0
R_r_1107,acetic ester transport,0,0
R_r_1108,adenine transport,0,0
R_r_1109,adenosine transport,0,0
R_r_1110,ADP/ATP transporter,0,0
R_r_1111,ADP/ATP transporter,0,0
R_r_1112,"AKG transporter, mitochonrial",0,0
R_r_1113,allantoate uniport,0,0
R_r_1114,allantoin uniport,0,0
R_r_1115,ammonia transport,0,0
R_r_1116,AMP/ATP transporter,0,0
R_r_1118,aspartate-glutamate transporter,0,0
R_r_1119,biotin uptake,0,0
R_r_1120,carnithine-acetylcarnithine carrier,0,0
R_r_1121,ceramide-2' (sphinganine:n-C24:0OH) transport,0,0
R_r_1122,ceramide-2' (sphinganine:n-C26:0OH) transport,0,0
R_r_1123,ceramide-3 (Phytosphingosine:n-C24:0OH) transport,0,0
R_r_1124,ceramide-3 (Phytosphingosine:n-C26:0OH) transport,0,0
R_r_1125,choline transport,0,0
R_r_1126,citrate transport,0,0
R_r_1127,citrate transport,0,0
R_r_1128,citrate transport,0,0
R_r_1129,coenzyme A transport,0,0
R_r_1130,CTP transport,0,0
R_r_1131,CTP/CMP antiport,0,0
R_r_1132,cytidine transport,0,0
R_r_1133,cytosine transport,0,0
R_r_1134,D-fructose transport,0,0
R_r_1135,D-galactose transport,0,0
R_r_1136,D-lactate transport,0,0
R_r_1137,D-lactate transport,0,0
R_r_1138,D-lactate/pyruvate antiport,0,0
R_r_1139,D-mannose transport,0,0
R_r_1146,episterol transport,0,0
R_r_1147,ergosterol transport,0,0
R_r_1148,ergosterol transport,0,0
R_r_1149,ethanolamine transport,0,0
R_r_1151,fadH2 transport,0,0
R_r_1161,fecosterol transport,0,0
R_r_1162,fecosterol transport,0,0
R_r_1164,folic acid transport,0,0
R_r_1165,GDP-mannose antiport,0,0
R_r_1166,glucose transport,0,0
R_r_1167,glutathione transport,0,0
R_r_1168,glutathione transport,0,0
R_r_1169,glycero-3-phospho-1-inositol transport,0,0
R_r_1170,glycero-3-phosphocholine transport,0,0
R_r_1171,glycerol transport,0,0
R_r_1172,glycerol transport via channel,0,0
R_r_1173,glycine transport,0,0
R_r_1174,glycogen vacuolar 'transport' via autophagy,0,0
R_r_1175,GTP/GDP translocase,0,0
R_r_1176,guanine transport,0,0
R_r_1177,inositol transport,0,0
R_r_1178,iron (II) transport,0,0
R_r_1179,iron (II) transport,0,0
R_r_1180,isoamyl acetate transport,0,0
R_r_1181,isobutyl acetate transport,0,0
R_r_1182,isopentenyl diphosphate transport,0,0
R_r_1183,L-alanine transport,0,0
R_r_1184,L-arganine transport,0,0
R_r_1185,L-arganine transport,0,0
R_r_1186,L-asparagine transport,0,0
R_r_1187,L-asparagine transport,0,0
R_r_1188,L-aspartate transport,0,0
R_r_1189,L-aspartate transport,0,0
R_r_1190,L-aspartate transport,0,0
R_r_1191,L-carnitine transport,0,0
R_r_1192,L-cystine transport,0,0
R_r_1193,L-cystine transport,0,0
R_r_1194,L-glutamate transport,0,0
R_r_1195,L-glutamate transport,0,0
R_r_1196,L-glutamate transport,0,0
R_r_1197,L-glutamine transport,0,0
R_r_1198,L-glutamine transport,0,0
R_r_1199,L-glutamine transport,0,0
R_r_1200,"L-histidine transport, vacuolar",0,0
R_r_1201,L-histidine transport,0,0
R_r_1202,L-isoleucine transport,0,0
R_r_1203,L-isoleucine transport,0,0
R_r_1204,L-isoleucine transport,0,0
R_r_1205,L-isoleucine transport,0,0
R_r_1206,L-lactate transport,0,0
R_r_1207,L-lactate transport,0,0
R_r_1208,"L-leucine transport, vacuoluar",0,0
R_r_1209,"L-leucine transport, vacuoluar",0,0
R_r_1210,"L-leucine transport, vacuoluar",0,0
R_r_1211,L-leucine transport,0,0
R_r_1212,L-lysine transport,0,0
R_r_1213,L-lysine transport,0,0
R_r_1214,L-methionine transport,0,0
R_r_1215,L-phenylalanine transport,0,0
R_r_1216,L-proline transport,0,0
R_r_1217,L-serine transport,0,0
R_r_1218,L-threonine transport,0,0
R_r_1219,L-tryptophan transport,0,0
R_r_1220,L-tyrosine transport,0,0
R_r_1221,L-tyrosine transport,0,0
R_r_1222,L-tyrosine transport,0,0
R_r_1223,L-tyrosine transport,0,0
R_r_1224,L-valine transport,0,0
R_r_1225,lanosterol transport,0,0
R_r_1226,malate transport,0,0
R_r_1227,maltose transport,0,0
R_r_1228,"N,N'-diformyldityrosine transport",0,0
R_r_1229,NAD transport,0,0
R_r_1230,NAD transport,0,0
R_r_1231,NAD transport,0,0
R_r_1232,NAD transport,0,0
R_r_1235,nicotinate transport,0,0
R_r_1236,octadecanoate (n-C18:0) transport,0,0
R_r_1237,ornithine transport,0,0
R_r_1238,orntithine transport,0,0
R_r_1239,oxaloacetate transport,0,0
R_r_1241,pantothenate transport,0,0
R_r_1242,pentaprenyl diphosphate transport,0,0
R_r_1243,phenethyl acetate transport,0,0
R_r_1244,phosphate transport,0,0
R_r_1245,phosphate transport,0,0
R_r_1249,potassium transport,0,0
R_r_1250,putrescine excretion,0,0
R_r_1251,putrescine transport,0,0
R_r_1252,putrescine transport,0,0
R_r_1253,pyridoxine symport,0,0
R_r_1254,pyruvate transport,0,0
R_r_1255,S-adenosyl-L-methionine transport,0,0
R_r_1256,S-adenosyl-L-methionine transport,0,0
R_r_1257,S-methylmethionine permease,0,0
R_r_1258,sodium proton antiporter,0,0
R_r_1259,spermidine excretion,0,0
R_r_1260,spermidine transport,0,0
R_r_1261,spermidine transport,0,0
R_r_1262,spermine transport,0,0
R_r_1263,spermine transport,0,0
R_r_1264,succinate transport,0,0
R_r_1265,succinate-fumarate transport,0,0
R_r_1266,sulfate uniport,0,0
R_r_1267,sulfite transport,0,0
R_r_1268,taurine transport,0,0
R_r_1269,thiamine diphosphate transport,0,0
R_r_1270,thiamine transport,0,0
R_r_1271,UDPgalactose transport,0,0
R_r_1272,uracil transport,0,0
R_r_1273,urea transport,0,0
R_r_1274,uridine transport,0,0
R_r_1275,UTP transport,0,0
R_r_1276,UTP/UMP antiport,0,0
R_r_1277,water diffusion,0,0
R_r_1278,zymosterol transport,0,0
R_r_1449,inositol-P-ceramide B' (C24) [Golgi] SLIME rxn,0,0
R_r_1450,inositol-P-ceramide B' (C26) [Golgi] SLIME rxn,0,0
R_r_1451,inositol-P-ceramide C (C24) [Golgi] SLIME rxn,0,0
R_r_1452,inositol-P-ceramide C (C26) [Golgi] SLIME rxn,0,0
R_r_1453,inositol-P-ceramide A (C24) [Golgi] SLIME rxn,0,0
R_r_1454,inositol-P-ceramide A (C26) [Golgi] SLIME rxn,0,0
R_r_1455,inositol-P-ceramide B (C24) [Golgi] SLIME rxn,0,0
R_r_1456,inositol-P-ceramide B (C26) [Golgi] SLIME rxn,0,0
R_r_1457,inositol-P-ceramide D (C24) [Golgi] SLIME rxn,0,0
R_r_1458,inositol-P-ceramide D (C26) [Golgi] SLIME rxn,0,0
R_r_1479,inositol phosphomannosylinositol phosphoceramide A (C24) [Golgi] SLIME rxn,0,0
R_r_1480,inositol phosphomannosylinositol phosphoceramide A (C26) [Golgi] SLIME rxn,0,0
R_r_1481,inositol phosphomannosylinositol phosphoceramide B' (C24) [Golgi] SLIME rxn,0,0
R_r_1482,inositol phosphomannosylinositol phosphoceramide B' (C26) [Golgi] SLIME rxn,0,0
R_r_1483,inositol phosphomannosylinositol phosphoceramide B (C24) [Golgi] SLIME rxn,0,0
R_r_1484,inositol phosphomannosylinositol phosphoceramide B (C26) [Golgi] SLIME rxn,0,0
R_r_1485,inositol phosphomannosylinositol phosphoceramide C (C24) [Golgi] SLIME rxn,0,0
R_r_1486,inositol phosphomannosylinositol phosphoceramide C (C26) [Golgi] SLIME rxn,0,0
R_r_1487,inositol phosphomannosylinositol phosphoceramide D (C24) [Golgi] SLIME rxn,0,0
R_r_1488,inositol phosphomannosylinositol phosphoceramide D (C26) [Golgi] SLIME rxn,0,0
R_r_1509,mannosylinositol phosphorylceramide B' (C24) [Golgi] SLIME rxn,0,0
R_r_1510,mannosylinositol phosphorylceramide B' (C26) [Golgi] SLIME rxn,0,0
R_r_1511,mannosylinositol phosphorylceramide C (C24) [Golgi] SLIME rxn,0,0
R_r_1512,mannosylinositol phosphorylceramide C (C26) [Golgi] SLIME rxn,0,0
